,frequency,recency,T,monetary_value,probability_alive,pred_num_txn,exp_avg_sales,predicted_clv,manual_predicted_clv,clv_profit
55,1.0,62.0,445.0,195.9,0.01532681340904274,0.0,203.79337007520073,0.31733008864427426,0.0,0.031733008864427426
56,1.0,262.0,448.0,143.8,0.058804796143585754,0.01,151.60878501792016,0.9014656063768782,1.5160878501792017,0.09014656063768783
57,1.0,231.0,502.0,95.0,0.04214596918102637,0.0,102.7295575554385,0.40346647145204645,0.0,0.040346647145204646
58,1.0,41.0,77.0,49.0,0.08786016633402098,0.02,56.65487593096812,1.211145380117782,1.1330975186193624,0.12111453801177821
60,1.0,1.0,146.0,25.5,0.03278130019854711,0.01,33.1167233619452,0.20938016324232386,0.331167233619452,0.020938016324232388
61,1.0,265.0,306.0,1224.0,0.10157803481137086,0.01,1233.562504382114,16.32068701751764,12.335625043821139,1.6320687017517639
63,1.0,281.0,416.0,14.99,0.07177113658644753,0.01,22.589660234267292,0.17263749280768842,0.22589660234267292,0.017263749280768844
64,1.0,300.0,530.0,49.95,0.05416665744003506,0.0,57.60641826886479,0.2794178238335556,0.0,0.027941782383355564
65,1.0,40.0,375.0,395.6,0.015919638489184578,0.0,403.81758573621676,0.7344890731189953,0.0,0.07344890731189953
66,1.0,51.0,452.0,77.9,0.01340185738882871,0.0,85.60179547329844,0.11527415203931671,0.0,0.011527415203931671
69,1.0,77.0,188.0,17.9,0.056382091376789026,0.01,25.504384658771833,0.24626513778990292,0.25504384658771834,0.02462651377899029
71,2.0,44.0,155.0,65.9,0.131864774009502,0.04,69.7380410992829,2.5219031302642883,2.789521643971316,0.25219031302642886
